019170	20200831	78500.0, 89100.0, 76200.0, 83500.0, 681958194000.0, 85300.0, 86200.0, 81700.0, 83500.0, 190362966000.0, 84000.0, 96900.0, 82500.0, 93200.0, 690289621200.0, 91400.0, 92800.0, 86000.0, 91000.0, 257175828000.0, 94400.0, 102000.0, 91900.0, 100500.0, 647998674000.0, 101000.0, 122000.0, 99000.0, 114000.0, 945988530000.0, 118000.0, 127000.0, 106500.0, 113000.0, 772902485000.0, 117500.0, 119000.0, 109000.0, 111500.0, 307038888000.0, 109500.0, 115000.0, 105500.0, 111000.0, 214552011000.0, 113000.0, 136500.0, 112000.0, 136500.0, 1217994550500.0	1
019170	20200901	85300.0, 86200.0, 81700.0, 83500.0, 190362966000.0, 84000.0, 96900.0, 82500.0, 93200.0, 690289621200.0, 91400.0, 92800.0, 86000.0, 91000.0, 257175828000.0, 94400.0, 102000.0, 91900.0, 100500.0, 647998674000.0, 101000.0, 122000.0, 99000.0, 114000.0, 945988530000.0, 118000.0, 127000.0, 106500.0, 113000.0, 772902485000.0, 117500.0, 119000.0, 109000.0, 111500.0, 307038888000.0, 109500.0, 115000.0, 105500.0, 111000.0, 214552011000.0, 113000.0, 136500.0, 112000.0, 136500.0, 1217994550500.0, 143000.0, 154500.0, 137500.0, 147000.0, 1243214868000.0	1
019170	20200918	149500.0, 155500.0, 144000.0, 148500.0, 295539651000.0, 148500.0, 148500.0, 138000.0, 140000.0, 265500760000.0, 135000.0, 148000.0, 130000.0, 139500.0, 274995513000.0, 143500.0, 147500.0, 139500.0, 141000.0, 164827731000.0, 143000.0, 158000.0, 142500.0, 153500.0, 644222154500.0, 155500.0, 155500.0, 145500.0, 146500.0, 213060224000.0, 149000.0, 150500.0, 146000.0, 146500.0, 116834336000.0, 147500.0, 155500.0, 147000.0, 154000.0, 248551842000.0, 156500.0, 160000.0, 150000.0, 152500.0, 194382295000.0, 153000.0, 198000.0, 152000.0, 198000.0, 2208072834000.0	0
019170	20200921	148500.0, 148500.0, 138000.0, 140000.0, 265500760000.0, 135000.0, 148000.0, 130000.0, 139500.0, 274995513000.0, 143500.0, 147500.0, 139500.0, 141000.0, 164827731000.0, 143000.0, 158000.0, 142500.0, 153500.0, 644222154500.0, 155500.0, 155500.0, 145500.0, 146500.0, 213060224000.0, 149000.0, 150500.0, 146000.0, 146500.0, 116834336000.0, 147500.0, 155500.0, 147000.0, 154000.0, 248551842000.0, 156500.0, 160000.0, 150000.0, 152500.0, 194382295000.0, 153000.0, 198000.0, 152000.0, 198000.0, 2208072834000.0, 209000.0, 214000.0, 181000.0, 193500.0, 1065176091000.0	0
019170	20200922	135000.0, 148000.0, 130000.0, 139500.0, 274995513000.0, 143500.0, 147500.0, 139500.0, 141000.0, 164827731000.0, 143000.0, 158000.0, 142500.0, 153500.0, 644222154500.0, 155500.0, 155500.0, 145500.0, 146500.0, 213060224000.0, 149000.0, 150500.0, 146000.0, 146500.0, 116834336000.0, 147500.0, 155500.0, 147000.0, 154000.0, 248551842000.0, 156500.0, 160000.0, 150000.0, 152500.0, 194382295000.0, 153000.0, 198000.0, 152000.0, 198000.0, 2208072834000.0, 209000.0, 214000.0, 181000.0, 193500.0, 1065176091000.0, 167000.0, 191000.0, 136000.0, 166000.0, 2275770360000.0	0
019170	20200928	149000.0, 150500.0, 146000.0, 146500.0, 116834336000.0, 147500.0, 155500.0, 147000.0, 154000.0, 248551842000.0, 156500.0, 160000.0, 150000.0, 152500.0, 194382295000.0, 153000.0, 198000.0, 152000.0, 198000.0, 2208072834000.0, 209000.0, 214000.0, 181000.0, 193500.0, 1065176091000.0, 167000.0, 191000.0, 136000.0, 166000.0, 2275770360000.0, 168500.0, 182000.0, 161500.0, 165000.0, 882679215000.0, 158500.0, 169500.0, 150000.0, 150000.0, 469610700000.0, 155000.0, 159000.0, 131000.0, 136000.0, 526813408000.0, 140000.0, 151000.0, 117000.0, 133500.0, 1084493791500.0	0
019170	20201113	127000.0, 128500.0, 123000.0, 126000.0, 67064508000.0, 127500.0, 138500.0, 127000.0, 134500.0, 195386536000.0, 138000.0, 138500.0, 128000.0, 134500.0, 161975929000.0, 135500.0, 137000.0, 133500.0, 135000.0, 78021090000.0, 135500.0, 136500.0, 132000.0, 133000.0, 73037615000.0, 134500.0, 138000.0, 132500.0, 134000.0, 79013100000.0, 132500.0, 133000.0, 127000.0, 128500.0, 125824244500.0, 129500.0, 130500.0, 121000.0, 123500.0, 161318046500.0, 122500.0, 123000.0, 102000.0, 105000.0, 371829780000.0, 103000.0, 135000.0, 96200.0, 126000.0, 1384376238000.0	1
019170	20201202	118000.0, 131000.0, 117000.0, 123000.0, 319670235000.0, 124500.0, 128000.0, 122500.0, 123000.0, 96791652000.0, 123000.0, 123500.0, 119000.0, 119500.0, 103144274000.0, 119500.0, 123500.0, 113000.0, 120500.0, 192519837500.0, 121000.0, 124000.0, 118500.0, 119000.0, 123789750000.0, 122500.0, 134500.0, 122000.0, 128500.0, 431456483000.0, 129500.0, 130000.0, 126500.0, 128500.0, 102647727500.0, 129500.0, 132500.0, 127000.0, 132000.0, 186080400000.0, 135000.0, 146000.0, 132000.0, 144000.0, 488929248000.0, 144500.0, 182500.0, 144500.0, 177500.0, 1857474132500.0	0
019170	20201211	129500.0, 132500.0, 127000.0, 132000.0, 186080400000.0, 135000.0, 146000.0, 132000.0, 144000.0, 488929248000.0, 144500.0, 182500.0, 144500.0, 177500.0, 1857474132500.0, 183000.0, 188500.0, 170500.0, 179000.0, 794520498000.0, 182000.0, 191500.0, 176500.0, 188500.0, 681706291500.0, 191000.0, 194500.0, 185500.0, 188500.0, 386483812000.0, 189000.0, 201500.0, 185500.0, 188500.0, 572858097500.0, 192500.0, 200000.0, 173500.0, 191000.0, 651635655000.0, 191500.0, 197000.0, 186500.0, 190500.0, 629611834500.0, 185000.0, 185500.0, 156000.0, 157000.0, 1165078631000.0	0
019170	20201221	189000.0, 201500.0, 185500.0, 188500.0, 572858097500.0, 192500.0, 200000.0, 173500.0, 191000.0, 651635655000.0, 191500.0, 197000.0, 186500.0, 190500.0, 629611834500.0, 185000.0, 185500.0, 156000.0, 157000.0, 1165078631000.0, 151500.0, 168000.0, 151000.0, 159000.0, 699086907000.0, 159500.0, 161500.0, 146000.0, 147000.0, 512726445000.0, 151000.0, 152000.0, 141000.0, 146000.0, 366448904000.0, 147000.0, 154500.0, 144500.0, 150500.0, 398759833500.0, 152000.0, 154000.0, 149500.0, 149500.0, 210636081500.0, 137000.0, 155000.0, 122000.0, 122500.0, 1097397140000.0	0
